job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
1000,w0,delay188,19266.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19266.029015,188.000000,19454.029015,0.029015,188.029015,1.000154,0,-1.000000,""
1001,w0,delay209,19441.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19441.300015,209.000000,19650.300015,0.300015,209.300015,1.001435,0,-1.000000,""
1002,w0,delay92914,19536.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19536.024015,3600.000000,23136.024015,0.024015,3600.024015,1.000007,0,-1.000000,""
1003,w0,delay90778,19628.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19628.045015,3600.000000,23228.045015,0.045015,3600.045015,1.000013,0,-1.000000,""
1004,w0,delay134,19679.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19679.033015,134.000000,19813.033015,0.033015,134.033015,1.000246,0,-1.000000,""
1005,w0,delay86400,19943.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,19943.020015,3600.000000,23543.020015,0.020015,3600.020015,1.000006,0,-1.000000,""
1006,w0,delay239,20935.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,20940.518015,239.000000,21179.518015,5.518015,244.518015,1.023088,0,-1.000000,""
1007,w0,delay228,21184.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24046.179015,228.000000,24274.179015,2862.179015,3090.179015,13.553417,0,-1.000000,""
1008,w0,delay282,21521.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23543.056015,282.000000,23825.056015,2022.056015,2304.056015,8.170411,0,-1.000000,""
1009,w0,delay221,22247.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,23825.137015,221.000000,24046.137015,1578.137015,1799.137015,8.140891,0,-1.000000,""
1010,w0,delay222,22832.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24274.268015,222.000000,24496.268015,1442.268015,1664.268015,7.496703,0,-1.000000,""
1011,w0,delay216,23575.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24824.412015,216.000000,25040.412015,1249.412015,1465.412015,6.784315,0,-1.000000,""
1012,w0,delay583,23808.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,28921.732015,583.000000,29504.732015,5113.732015,5696.732015,9.771410,0,-1.000000,""
1013,w0,delay328,24356.000000,1,-1.000000,1,COMPLETED_SUCCESSFULLY,24496.366015,328.000000,24824.366015,140.366015,468.366015,1.427945,0,-1.000000,""
